"","det_num","fdr","tdr","alpha","method","delta","op"
"426",10,0.3,0.152173913043478,0.4,"sda",0.1,0.1
"427",399,0.887218045112782,0.978260869565217,0.1,"mdr",0.1,0.1
"428",363,0.881542699724518,0.934782608695652,0.15,"mdr",0.1,0.1
"429",328,0.875,0.891304347826087,0.2,"mdr",0.1,0.1
"430",293,0.866894197952218,0.847826086956522,0.25,"mdr",0.1,0.1
"431",259,0.868725868725869,0.739130434782609,0.3,"mdr",0.1,0.1
"432",194,0.860824742268041,0.58695652173913,0.4,"mdr",0.1,0.1
"433",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"434",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
"435",1,0,0.0217391304347826,0.2,"leb",0.1,0.1
"436",1,0,0.0217391304347826,0.25,"leb",0.1,0.1
"437",1,0,0.0217391304347826,0.3,"leb",0.1,0.1
"438",1,0,0.0217391304347826,0.4,"leb",0.1,0.1
"439",5,0.2,0.0869565217391304,0.1,"sda",0.1,0.1
"440",5,0.2,0.0869565217391304,0.15,"sda",0.1,0.1
"441",5,0.2,0.0869565217391304,0.2,"sda",0.1,0.1
"442",5,0.2,0.0869565217391304,0.25,"sda",0.1,0.1
"443",5,0.2,0.0869565217391304,0.3,"sda",0.1,0.1
"444",6,0.333333333333333,0.0869565217391304,0.4,"sda",0.1,0.1
"445",208,0.826923076923077,0.782608695652174,0.1,"mdr",0.1,0.1
"446",150,0.793333333333333,0.673913043478261,0.15,"mdr",0.1,0.1
"447",109,0.743119266055046,0.608695652173913,0.2,"mdr",0.1,0.1
"448",80,0.6875,0.543478260869565,0.25,"mdr",0.1,0.1
"449",58,0.620689655172414,0.478260869565217,0.3,"mdr",0.1,0.1
"450",35,0.657142857142857,0.260869565217391,0.4,"mdr",0.1,0.1
"451",0,0,0,0.1,"leb",0.1,0.1
"452",0,0,0,0.15,"leb",0.1,0.1
"453",0,0,0,0.2,"leb",0.1,0.1
"454",0,0,0,0.25,"leb",0.1,0.1
"455",0,0,0,0.3,"leb",0.1,0.1
"456",0,0,0,0.4,"leb",0.1,0.1
"457",4,0.25,0.0652173913043478,0.1,"sda",0.1,0.1
"458",9,0.222222222222222,0.152173913043478,0.15,"sda",0.1,0.1
"459",11,0.181818181818182,0.195652173913043,0.2,"sda",0.1,0.1
"460",12,0.25,0.195652173913043,0.25,"sda",0.1,0.1
"461",12,0.25,0.195652173913043,0.3,"sda",0.1,0.1
"462",11,0.272727272727273,0.173913043478261,0.4,"sda",0.1,0.1
"463",5,0.6,0.0434782608695652,0.1,"mdr",0.1,0.1
"464",3,0.666666666666667,0.0217391304347826,0.15,"mdr",0.1,0.1
"465",3,0.666666666666667,0.0217391304347826,0.2,"mdr",0.1,0.1
"466",3,0.666666666666667,0.0217391304347826,0.25,"mdr",0.1,0.1
"467",3,0.666666666666667,0.0217391304347826,0.3,"mdr",0.1,0.1
"468",2,0.5,0.0217391304347826,0.4,"mdr",0.1,0.1
"469",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"470",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
"471",1,0,0.0217391304347826,0.2,"leb",0.1,0.1
"472",1,0,0.0217391304347826,0.25,"leb",0.1,0.1
"473",1,0,0.0217391304347826,0.3,"leb",0.1,0.1
"474",1,0,0.0217391304347826,0.4,"leb",0.1,0.1
"475",4,0,0.0869565217391304,0.1,"sda",0.1,0.1
"476",7,0.142857142857143,0.130434782608696,0.15,"sda",0.1,0.1
"477",7,0.142857142857143,0.130434782608696,0.2,"sda",0.1,0.1
"478",10,0.3,0.152173913043478,0.25,"sda",0.1,0.1
"479",7,0.142857142857143,0.130434782608696,0.3,"sda",0.1,0.1
"480",16,0.25,0.260869565217391,0.4,"sda",0.1,0.1
"481",407,0.899262899262899,0.891304347826087,0.1,"mdr",0.1,0.1
"482",375,0.896,0.847826086956522,0.15,"mdr",0.1,0.1
"483",341,0.891495601173021,0.804347826086957,0.2,"mdr",0.1,0.1
"484",306,0.892156862745098,0.717391304347826,0.25,"mdr",0.1,0.1
"485",269,0.881040892193309,0.695652173913043,0.3,"mdr",0.1,0.1
"486",196,0.862244897959184,0.58695652173913,0.4,"mdr",0.1,0.1
"487",0,0,0,0.1,"leb",0.1,0.1
"488",0,0,0,0.15,"leb",0.1,0.1
"489",0,0,0,0.2,"leb",0.1,0.1
"490",0,0,0,0.25,"leb",0.1,0.1
"491",0,0,0,0.3,"leb",0.1,0.1
"492",0,0,0,0.4,"leb",0.1,0.1
"493",1,0,0.0217391304347826,0.1,"sda",0.1,0.1
"494",1,0,0.0217391304347826,0.15,"sda",0.1,0.1
"495",1,0,0.0217391304347826,0.2,"sda",0.1,0.1
"496",1,0,0.0217391304347826,0.25,"sda",0.1,0.1
"497",1,0,0.0217391304347826,0.3,"sda",0.1,0.1
"498",1,0,0.0217391304347826,0.4,"sda",0.1,0.1
"499",279,0.867383512544803,0.804347826086957,0.1,"mdr",0.1,0.1
"500",226,0.845132743362832,0.760869565217391,0.15,"mdr",0.1,0.1
"501",184,0.820652173913043,0.717391304347826,0.2,"mdr",0.1,0.1
"502",150,0.8,0.652173913043478,0.25,"mdr",0.1,0.1
"503",121,0.768595041322314,0.608695652173913,0.3,"mdr",0.1,0.1
"504",78,0.730769230769231,0.456521739130435,0.4,"mdr",0.1,0.1
"505",0,0,0,0.1,"leb",0.1,0.1
"506",0,0,0,0.15,"leb",0.1,0.1
"507",0,0,0,0.2,"leb",0.1,0.1
"508",0,0,0,0.25,"leb",0.1,0.1
"509",0,0,0,0.3,"leb",0.1,0.1
"510",0,0,0,0.4,"leb",0.1,0.1
"511",7,0.142857142857143,0.130434782608696,0.1,"sda",0.1,0.1
"512",14,0.214285714285714,0.239130434782609,0.15,"sda",0.1,0.1
"513",14,0.142857142857143,0.260869565217391,0.2,"sda",0.1,0.1
"514",17,0.117647058823529,0.326086956521739,0.25,"sda",0.1,0.1
"515",17,0.294117647058824,0.260869565217391,0.3,"sda",0.1,0.1
"516",29,0.241379310344828,0.478260869565217,0.4,"sda",0.1,0.1
"517",145,0.772413793103448,0.717391304347826,0.1,"mdr",0.1,0.1
"518",102,0.725490196078431,0.608695652173913,0.15,"mdr",0.1,0.1
"519",75,0.68,0.521739130434783,0.2,"mdr",0.1,0.1
"520",58,0.603448275862069,0.5,0.25,"mdr",0.1,0.1
"521",44,0.568181818181818,0.41304347826087,0.3,"mdr",0.1,0.1
"522",28,0.392857142857143,0.369565217391304,0.4,"mdr",0.1,0.1
"523",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"524",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
"525",1,0,0.0217391304347826,0.2,"leb",0.1,0.1
"526",1,0,0.0217391304347826,0.25,"leb",0.1,0.1
"527",1,0,0.0217391304347826,0.3,"leb",0.1,0.1
"528",1,0,0.0217391304347826,0.4,"leb",0.1,0.1
"529",1,0,0.0217391304347826,0.1,"sda",0.1,0.1
"530",1,0,0.0217391304347826,0.15,"sda",0.1,0.1
"531",10,0,0.217391304347826,0.2,"sda",0.1,0.1
"532",9,0,0.195652173913043,0.25,"sda",0.1,0.1
"533",10,0.1,0.195652173913043,0.3,"sda",0.1,0.1
"534",6,0,0.130434782608696,0.4,"sda",0.1,0.1
"535",150,0.766666666666667,0.760869565217391,0.1,"mdr",0.1,0.1
"536",103,0.699029126213592,0.673913043478261,0.15,"mdr",0.1,0.1
"537",74,0.635135135135135,0.58695652173913,0.2,"mdr",0.1,0.1
"538",57,0.614035087719298,0.478260869565217,0.25,"mdr",0.1,0.1
"539",44,0.590909090909091,0.391304347826087,0.3,"mdr",0.1,0.1
"540",28,0.5,0.304347826086957,0.4,"mdr",0.1,0.1
"541",0,0,0,0.1,"leb",0.1,0.1
"542",0,0,0,0.15,"leb",0.1,0.1
"543",0,0,0,0.2,"leb",0.1,0.1
"544",0,0,0,0.25,"leb",0.1,0.1
"545",0,0,0,0.3,"leb",0.1,0.1
"546",0,0,0,0.4,"leb",0.1,0.1
"547",2,0,0.0434782608695652,0.1,"sda",0.1,0.1
"548",3,0,0.0652173913043478,0.15,"sda",0.1,0.1
"549",3,0,0.0652173913043478,0.2,"sda",0.1,0.1
"550",7,0,0.152173913043478,0.25,"sda",0.1,0.1
"551",7,0,0.152173913043478,0.3,"sda",0.1,0.1
"552",6,0.166666666666667,0.108695652173913,0.4,"sda",0.1,0.1
"553",394,0.918781725888325,0.695652173913043,0.1,"mdr",0.1,0.1
"554",358,0.921787709497207,0.608695652173913,0.15,"mdr",0.1,0.1
"555",323,0.941176470588235,0.41304347826087,0.2,"mdr",0.1,0.1
"556",288,0.940972222222222,0.369565217391304,0.25,"mdr",0.1,0.1
"557",256,0.95703125,0.239130434782609,0.3,"mdr",0.1,0.1
"558",193,0.974093264248705,0.108695652173913,0.4,"mdr",0.1,0.1
"559",0,0,0,0.1,"leb",0.1,0.1
"560",0,0,0,0.15,"leb",0.1,0.1
"561",0,0,0,0.2,"leb",0.1,0.1
"562",0,0,0,0.25,"leb",0.1,0.1
"563",0,0,0,0.3,"leb",0.1,0.1
"564",0,0,0,0.4,"leb",0.1,0.1
"565",3,0,0.0652173913043478,0.1,"sda",0.1,0.1
"566",7,0.142857142857143,0.130434782608696,0.15,"sda",0.1,0.1
"567",11,0.363636363636364,0.152173913043478,0.2,"sda",0.1,0.1
"568",11,0.363636363636364,0.152173913043478,0.25,"sda",0.1,0.1
"569",11,0.363636363636364,0.152173913043478,0.3,"sda",0.1,0.1
"570",18,0.388888888888889,0.239130434782609,0.4,"sda",0.1,0.1
"571",403,0.905707196029777,0.826086956521739,0.1,"mdr",0.1,0.1
"572",370,0.9,0.804347826086957,0.15,"mdr",0.1,0.1
"573",336,0.901785714285714,0.717391304347826,0.2,"mdr",0.1,0.1
"574",303,0.891089108910891,0.717391304347826,0.25,"mdr",0.1,0.1
"575",270,0.892592592592593,0.630434782608696,0.3,"mdr",0.1,0.1
"576",204,0.882352941176471,0.521739130434783,0.4,"mdr",0.1,0.1
"577",0,0,0,0.1,"leb",0.1,0.1
"578",0,0,0,0.15,"leb",0.1,0.1
"579",0,0,0,0.2,"leb",0.1,0.1
"580",0,0,0,0.25,"leb",0.1,0.1
"581",0,0,0,0.3,"leb",0.1,0.1
"582",0,0,0,0.4,"leb",0.1,0.1
"583",10,0.1,0.195652173913043,0.1,"sda",0.1,0.1
"584",10,0.1,0.195652173913043,0.15,"sda",0.1,0.1
"585",16,0.125,0.304347826086957,0.2,"sda",0.1,0.1
"586",16,0.125,0.304347826086957,0.25,"sda",0.1,0.1
"587",16,0.3125,0.239130434782609,0.3,"sda",0.1,0.1
"588",19,0.368421052631579,0.260869565217391,0.4,"sda",0.1,0.1
"589",178,0.814606741573034,0.717391304347826,0.1,"mdr",0.1,0.1
"590",128,0.796875,0.565217391304348,0.15,"mdr",0.1,0.1
"591",96,0.75,0.521739130434783,0.2,"mdr",0.1,0.1
"592",75,0.733333333333333,0.434782608695652,0.25,"mdr",0.1,0.1
"593",59,0.677966101694915,0.41304347826087,0.3,"mdr",0.1,0.1
"594",37,0.702702702702703,0.239130434782609,0.4,"mdr",0.1,0.1
"595",0,0,0,0.1,"leb",0.1,0.1
"596",0,0,0,0.15,"leb",0.1,0.1
"597",0,0,0,0.2,"leb",0.1,0.1
"598",0,0,0,0.25,"leb",0.1,0.1
"599",0,0,0,0.3,"leb",0.1,0.1
"600",0,0,0,0.4,"leb",0.1,0.1
"601",4,0.25,0.0652173913043478,0.1,"sda",0.1,0.1
"602",4,0.25,0.0652173913043478,0.15,"sda",0.1,0.1
"603",4,0.25,0.0652173913043478,0.2,"sda",0.1,0.1
"604",4,0.25,0.0652173913043478,0.25,"sda",0.1,0.1
"605",4,0.25,0.0652173913043478,0.3,"sda",0.1,0.1
"606",4,0.25,0.0652173913043478,0.4,"sda",0.1,0.1
"607",270,0.862962962962963,0.804347826086957,0.1,"mdr",0.1,0.1
"608",202,0.841584158415842,0.695652173913043,0.15,"mdr",0.1,0.1
"609",149,0.812080536912752,0.608695652173913,0.2,"mdr",0.1,0.1
"610",113,0.769911504424779,0.565217391304348,0.25,"mdr",0.1,0.1
"611",85,0.717647058823529,0.521739130434783,0.3,"mdr",0.1,0.1
"612",49,0.673469387755102,0.347826086956522,0.4,"mdr",0.1,0.1
"613",0,0,0,0.1,"leb",0.1,0.1
"614",0,0,0,0.15,"leb",0.1,0.1
"615",0,0,0,0.2,"leb",0.1,0.1
"616",0,0,0,0.25,"leb",0.1,0.1
"617",0,0,0,0.3,"leb",0.1,0.1
"618",0,0,0,0.4,"leb",0.1,0.1
"619",5,0,0.108695652173913,0.1,"sda",0.1,0.1
"620",7,0.142857142857143,0.130434782608696,0.15,"sda",0.1,0.1
"621",9,0.111111111111111,0.173913043478261,0.2,"sda",0.1,0.1
"622",9,0.111111111111111,0.173913043478261,0.25,"sda",0.1,0.1
"623",10,0.2,0.173913043478261,0.3,"sda",0.1,0.1
"624",10,0.2,0.173913043478261,0.4,"sda",0.1,0.1
"625",28,0.535714285714286,0.282608695652174,0.1,"mdr",0.1,0.1
"626",19,0.473684210526316,0.217391304347826,0.15,"mdr",0.1,0.1
"627",14,0.357142857142857,0.195652173913043,0.2,"mdr",0.1,0.1
"628",11,0.363636363636364,0.152173913043478,0.25,"mdr",0.1,0.1
"629",9,0.444444444444444,0.108695652173913,0.3,"mdr",0.1,0.1
"630",6,0.5,0.0652173913043478,0.4,"mdr",0.1,0.1
"631",0,0,0,0.1,"leb",0.1,0.1
"632",0,0,0,0.15,"leb",0.1,0.1
"633",0,0,0,0.2,"leb",0.1,0.1
"634",0,0,0,0.25,"leb",0.1,0.1
"635",0,0,0,0.3,"leb",0.1,0.1
"636",0,0,0,0.4,"leb",0.1,0.1
"637",3,0.333333333333333,0.0434782608695652,0.1,"sda",0.1,0.1
"638",7,0.285714285714286,0.108695652173913,0.15,"sda",0.1,0.1
"639",10,0.3,0.152173913043478,0.2,"sda",0.1,0.1
"640",13,0.307692307692308,0.195652173913043,0.25,"sda",0.1,0.1
"641",21,0.380952380952381,0.282608695652174,0.3,"sda",0.1,0.1
"642",20,0.3,0.304347826086957,0.4,"sda",0.1,0.1
"643",143,0.783216783216783,0.673913043478261,0.1,"mdr",0.1,0.1
"644",101,0.722772277227723,0.608695652173913,0.15,"mdr",0.1,0.1
"645",77,0.714285714285714,0.478260869565217,0.2,"mdr",0.1,0.1
"646",61,0.721311475409836,0.369565217391304,0.25,"mdr",0.1,0.1
"647",47,0.659574468085106,0.347826086956522,0.3,"mdr",0.1,0.1
"648",27,0.555555555555556,0.260869565217391,0.4,"mdr",0.1,0.1
"649",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"650",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
"651",1,0,0.0217391304347826,0.2,"leb",0.1,0.1
"652",1,0,0.0217391304347826,0.25,"leb",0.1,0.1
"653",1,0,0.0217391304347826,0.3,"leb",0.1,0.1
"654",1,0,0.0217391304347826,0.4,"leb",0.1,0.1
"655",11,0.0909090909090909,0.217391304347826,0.1,"sda",0.1,0.1
"656",13,0.0769230769230769,0.260869565217391,0.15,"sda",0.1,0.1
"657",13,0.0769230769230769,0.260869565217391,0.2,"sda",0.1,0.1
"658",13,0.153846153846154,0.239130434782609,0.25,"sda",0.1,0.1
"659",24,0.25,0.391304347826087,0.3,"sda",0.1,0.1
"660",16,0.1875,0.282608695652174,0.4,"sda",0.1,0.1
"661",181,0.784530386740331,0.847826086956522,0.1,"mdr",0.1,0.1
"662",133,0.744360902255639,0.739130434782609,0.15,"mdr",0.1,0.1
"663",99,0.676767676767677,0.695652173913043,0.2,"mdr",0.1,0.1
"664",72,0.625,0.58695652173913,0.25,"mdr",0.1,0.1
"665",54,0.537037037037037,0.543478260869565,0.3,"mdr",0.1,0.1
"666",32,0.375,0.434782608695652,0.4,"mdr",0.1,0.1
"667",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"668",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
"669",1,0,0.0217391304347826,0.2,"leb",0.1,0.1
"670",1,0,0.0217391304347826,0.25,"leb",0.1,0.1
"671",1,0,0.0217391304347826,0.3,"leb",0.1,0.1
"672",1,0,0.0217391304347826,0.4,"leb",0.1,0.1
"673",5,0.4,0.0652173913043478,0.1,"sda",0.1,0.1
"674",8,0.375,0.108695652173913,0.15,"sda",0.1,0.1
"675",11,0.272727272727273,0.173913043478261,0.2,"sda",0.1,0.1
"676",11,0.272727272727273,0.173913043478261,0.25,"sda",0.1,0.1
"677",11,0.272727272727273,0.173913043478261,0.3,"sda",0.1,0.1
"678",7,0.285714285714286,0.108695652173913,0.4,"sda",0.1,0.1
"679",309,0.948220064724919,0.347826086956522,0.1,"mdr",0.1,0.1
"680",256,0.95703125,0.239130434782609,0.15,"mdr",0.1,0.1
"681",214,0.948598130841122,0.239130434782609,0.2,"mdr",0.1,0.1
"682",178,0.938202247191011,0.239130434782609,0.25,"mdr",0.1,0.1
"683",146,0.938356164383562,0.195652173913043,0.3,"mdr",0.1,0.1
"684",96,0.947916666666667,0.108695652173913,0.4,"mdr",0.1,0.1
"685",0,0,0,0.1,"leb",0.1,0.1
"686",0,0,0,0.15,"leb",0.1,0.1
"687",0,0,0,0.2,"leb",0.1,0.1
"688",0,0,0,0.25,"leb",0.1,0.1
"689",0,0,0,0.3,"leb",0.1,0.1
"690",0,0,0,0.4,"leb",0.1,0.1
"691",3,0.333333333333333,0.0434782608695652,0.1,"sda",0.1,0.1
"692",3,0.333333333333333,0.0434782608695652,0.15,"sda",0.1,0.1
"693",5,0.2,0.0869565217391304,0.2,"sda",0.1,0.1
"694",4,0.25,0.0652173913043478,0.25,"sda",0.1,0.1
"695",4,0.25,0.0652173913043478,0.3,"sda",0.1,0.1
"696",5,0.2,0.0869565217391304,0.4,"sda",0.1,0.1
"697",339,0.870206489675516,0.956521739130435,0.1,"mdr",0.1,0.1
"698",287,0.867595818815331,0.826086956521739,0.15,"mdr",0.1,0.1
"699",240,0.8625,0.717391304347826,0.2,"mdr",0.1,0.1
"700",199,0.844221105527638,0.673913043478261,0.25,"mdr",0.1,0.1
"701",165,0.83030303030303,0.608695652173913,0.3,"mdr",0.1,0.1
"702",110,0.818181818181818,0.434782608695652,0.4,"mdr",0.1,0.1
"703",0,0,0,0.1,"leb",0.1,0.1
"704",0,0,0,0.15,"leb",0.1,0.1
"705",0,0,0,0.2,"leb",0.1,0.1
"706",0,0,0,0.25,"leb",0.1,0.1
"707",0,0,0,0.3,"leb",0.1,0.1
"708",0,0,0,0.4,"leb",0.1,0.1
"709",4,0,0.0869565217391304,0.1,"sda",0.1,0.1
"710",1,0,0.0217391304347826,0.15,"sda",0.1,0.1
"711",5,0.2,0.0869565217391304,0.2,"sda",0.1,0.1
"712",5,0.2,0.0869565217391304,0.25,"sda",0.1,0.1
"713",5,0.2,0.0869565217391304,0.3,"sda",0.1,0.1
"714",6,0.333333333333333,0.0869565217391304,0.4,"sda",0.1,0.1
"715",355,0.884507042253521,0.891304347826087,0.1,"mdr",0.1,0.1
"716",304,0.865131578947368,0.891304347826087,0.15,"mdr",0.1,0.1
"717",259,0.849420849420849,0.847826086956522,0.2,"mdr",0.1,0.1
"718",218,0.821100917431193,0.847826086956522,0.25,"mdr",0.1,0.1
"719",181,0.801104972375691,0.782608695652174,0.3,"mdr",0.1,0.1
"720",125,0.744,0.695652173913043,0.4,"mdr",0.1,0.1
"721",0,0,0,0.1,"leb",0.1,0.1
"722",0,0,0,0.15,"leb",0.1,0.1
"723",0,0,0,0.2,"leb",0.1,0.1
"724",0,0,0,0.25,"leb",0.1,0.1
"725",0,0,0,0.3,"leb",0.1,0.1
"726",0,0,0,0.4,"leb",0.1,0.1
"727",7,0,0.152173913043478,0.1,"sda",0.1,0.1
"728",9,0.111111111111111,0.173913043478261,0.15,"sda",0.1,0.1
"729",9,0.111111111111111,0.173913043478261,0.2,"sda",0.1,0.1
"730",16,0.125,0.304347826086957,0.25,"sda",0.1,0.1
"731",17,0.294117647058824,0.260869565217391,0.3,"sda",0.1,0.1
"732",26,0.384615384615385,0.347826086956522,0.4,"sda",0.1,0.1
"733",236,0.847457627118644,0.782608695652174,0.1,"mdr",0.1,0.1
"734",180,0.811111111111111,0.739130434782609,0.15,"mdr",0.1,0.1
"735",138,0.782608695652174,0.652173913043478,0.2,"mdr",0.1,0.1
"736",106,0.745283018867924,0.58695652173913,0.25,"mdr",0.1,0.1
"737",83,0.698795180722892,0.543478260869565,0.3,"mdr",0.1,0.1
"738",49,0.571428571428571,0.456521739130435,0.4,"mdr",0.1,0.1
"739",0,0,0,0.1,"leb",0.1,0.1
"740",0,0,0,0.15,"leb",0.1,0.1
"741",0,0,0,0.2,"leb",0.1,0.1
"742",0,0,0,0.25,"leb",0.1,0.1
"743",0,0,0,0.3,"leb",0.1,0.1
"744",0,0,0,0.4,"leb",0.1,0.1
"745",3,0,0.0652173913043478,0.1,"sda",0.1,0.1
"746",11,0.272727272727273,0.173913043478261,0.15,"sda",0.1,0.1
"747",13,0.307692307692308,0.195652173913043,0.2,"sda",0.1,0.1
"748",13,0.307692307692308,0.195652173913043,0.25,"sda",0.1,0.1
"749",13,0.307692307692308,0.195652173913043,0.3,"sda",0.1,0.1
"750",15,0.4,0.195652173913043,0.4,"sda",0.1,0.1
"751",209,0.84688995215311,0.695652173913043,0.1,"mdr",0.1,0.1
"752",156,0.833333333333333,0.565217391304348,0.15,"mdr",0.1,0.1
"753",120,0.816666666666667,0.478260869565217,0.2,"mdr",0.1,0.1
"754",91,0.78021978021978,0.434782608695652,0.25,"mdr",0.1,0.1
"755",69,0.782608695652174,0.326086956521739,0.3,"mdr",0.1,0.1
"756",39,0.692307692307692,0.260869565217391,0.4,"mdr",0.1,0.1
"757",0,0,0,0.1,"leb",0.1,0.1
"758",0,0,0,0.15,"leb",0.1,0.1
"759",0,0,0,0.2,"leb",0.1,0.1
"760",0,0,0,0.25,"leb",0.1,0.1
"761",0,0,0,0.3,"leb",0.1,0.1
"762",0,0,0,0.4,"leb",0.1,0.1
"763",0,0,0,0.1,"sda",0.1,0.1
"764",0,0,0,0.15,"sda",0.1,0.1
"765",0,0,0,0.2,"sda",0.1,0.1
"766",1,0,0.0217391304347826,0.25,"sda",0.1,0.1
"767",4,0.5,0.0434782608695652,0.3,"sda",0.1,0.1
"768",10,0.4,0.130434782608696,0.4,"sda",0.1,0.1
"769",395,0.891139240506329,0.934782608695652,0.1,"mdr",0.1,0.1
"770",358,0.879888268156425,0.934782608695652,0.15,"mdr",0.1,0.1
"771",321,0.875389408099688,0.869565217391304,0.2,"mdr",0.1,0.1
"772",284,0.862676056338028,0.847826086956522,0.25,"mdr",0.1,0.1
"773",247,0.8582995951417,0.760869565217391,0.3,"mdr",0.1,0.1
"774",178,0.825842696629214,0.673913043478261,0.4,"mdr",0.1,0.1
"775",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"776",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
"777",1,0,0.0217391304347826,0.2,"leb",0.1,0.1
"778",1,0,0.0217391304347826,0.25,"leb",0.1,0.1
"779",1,0,0.0217391304347826,0.3,"leb",0.1,0.1
"780",1,0,0.0217391304347826,0.4,"leb",0.1,0.1
"781",0,0,0,0.1,"sda",0.1,0.1
"782",0,0,0,0.15,"sda",0.1,0.1
"783",2,0,0.0434782608695652,0.2,"sda",0.1,0.1
"784",2,0,0.0434782608695652,0.25,"sda",0.1,0.1
"785",7,0.142857142857143,0.130434782608696,0.3,"sda",0.1,0.1
"786",3,0,0.0652173913043478,0.4,"sda",0.1,0.1
"787",224,0.839285714285714,0.782608695652174,0.1,"mdr",0.1,0.1
"788",169,0.822485207100592,0.652173913043478,0.15,"mdr",0.1,0.1
"789",129,0.782945736434108,0.608695652173913,0.2,"mdr",0.1,0.1
"790",99,0.757575757575758,0.521739130434783,0.25,"mdr",0.1,0.1
"791",77,0.701298701298701,0.5,0.3,"mdr",0.1,0.1
"792",47,0.680851063829787,0.326086956521739,0.4,"mdr",0.1,0.1
"793",0,0,0,0.1,"leb",0.1,0.1
"794",0,0,0,0.15,"leb",0.1,0.1
"795",0,0,0,0.2,"leb",0.1,0.1
"796",0,0,0,0.25,"leb",0.1,0.1
"797",0,0,0,0.3,"leb",0.1,0.1
"798",0,0,0,0.4,"leb",0.1,0.1
"799",10,0.3,0.152173913043478,0.1,"sda",0.1,0.1
"800",10,0.3,0.152173913043478,0.15,"sda",0.1,0.1
"801",11,0.272727272727273,0.173913043478261,0.2,"sda",0.1,0.1
"802",11,0.272727272727273,0.173913043478261,0.25,"sda",0.1,0.1
"803",21,0.285714285714286,0.326086956521739,0.3,"sda",0.1,0.1
"804",21,0.380952380952381,0.282608695652174,0.4,"sda",0.1,0.1
"805",342,0.87719298245614,0.91304347826087,0.1,"mdr",0.1,0.1
"806",281,0.857651245551601,0.869565217391304,0.15,"mdr",0.1,0.1
"807",226,0.836283185840708,0.804347826086957,0.2,"mdr",0.1,0.1
"808",181,0.812154696132597,0.739130434782609,0.25,"mdr",0.1,0.1
"809",143,0.783216783216783,0.673913043478261,0.3,"mdr",0.1,0.1
"810",87,0.701149425287356,0.565217391304348,0.4,"mdr",0.1,0.1
"811",1,1,0,0.1,"leb",0.1,0.1
"812",1,1,0,0.15,"leb",0.1,0.1
"813",1,1,0,0.2,"leb",0.1,0.1
"814",1,1,0,0.25,"leb",0.1,0.1
"815",1,1,0,0.3,"leb",0.1,0.1
"816",1,1,0,0.4,"leb",0.1,0.1
"817",0,0,0,0.1,"sda",0.1,0.1
"818",0,0,0,0.15,"sda",0.1,0.1
"819",7,0.142857142857143,0.130434782608696,0.2,"sda",0.1,0.1
"820",6,0.166666666666667,0.108695652173913,0.25,"sda",0.1,0.1
"821",6,0.166666666666667,0.108695652173913,0.3,"sda",0.1,0.1
"822",8,0.25,0.130434782608696,0.4,"sda",0.1,0.1
"823",386,0.883419689119171,0.978260869565217,0.1,"mdr",0.1,0.1
"824",343,0.87463556851312,0.934782608695652,0.15,"mdr",0.1,0.1
"825",299,0.866220735785953,0.869565217391304,0.2,"mdr",0.1,0.1
"826",256,0.84765625,0.847826086956522,0.25,"mdr",0.1,0.1
"827",215,0.827906976744186,0.804347826086957,0.3,"mdr",0.1,0.1
"828",141,0.773049645390071,0.695652173913043,0.4,"mdr",0.1,0.1
"829",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"830",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
"831",1,0,0.0217391304347826,0.2,"leb",0.1,0.1
"832",1,0,0.0217391304347826,0.25,"leb",0.1,0.1
"833",1,0,0.0217391304347826,0.3,"leb",0.1,0.1
"834",1,0,0.0217391304347826,0.4,"leb",0.1,0.1
"835",2,0.5,0.0217391304347826,0.1,"sda",0.1,0.1
"836",3,0.333333333333333,0.0434782608695652,0.15,"sda",0.1,0.1
"837",5,0.6,0.0434782608695652,0.2,"sda",0.1,0.1
"838",8,0.375,0.108695652173913,0.25,"sda",0.1,0.1
"839",10,0.3,0.152173913043478,0.3,"sda",0.1,0.1
"840",11,0.363636363636364,0.152173913043478,0.4,"sda",0.1,0.1
"841",311,0.868167202572347,0.891304347826087,0.1,"mdr",0.1,0.1
"842",259,0.841698841698842,0.891304347826087,0.15,"mdr",0.1,0.1
"843",215,0.832558139534884,0.782608695652174,0.2,"mdr",0.1,0.1
"844",176,0.806818181818182,0.739130434782609,0.25,"mdr",0.1,0.1
"845",140,0.785714285714286,0.652173913043478,0.3,"mdr",0.1,0.1
"846",85,0.752941176470588,0.456521739130435,0.4,"mdr",0.1,0.1
"847",1,0,0.0217391304347826,0.1,"leb",0.1,0.1
"848",1,0,0.0217391304347826,0.15,"leb",0.1,0.1
